Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
BDCQ.SF2CC6CA,2019.09,654.481,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Non-Metallic Mineral Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF2CC6CA,2019.12,658.609,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Non-Metallic Mineral Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF2CC6CA,2020.03,600.789,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Non-Metallic Mineral Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF2CC6CA,2020.06,501.389,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Non-Metallic Mineral Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF2CC6CA,2020.09,694.439,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Non-Metallic Mineral Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF2CC6CA,2020.12,666.578,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Non-Metallic Mineral Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF2CC6CA,2021.03,641.188,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Non-Metallic Mineral Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF2CC6CA,2021.06,707.606,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Non-Metallic Mineral Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF2CC6CA,2021.09,661.238,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Non-Metallic Mineral Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF2CC6CA,2021.12,796.159,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Non-Metallic Mineral Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF2CC6CA,2022.03,731.843,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Non-Metallic Mineral Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF2CC6CA,2022.06,790.873,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Non-Metallic Mineral Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF2CC6CA,2022.09,864.831,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Non-Metallic Mineral Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF2CC7CA,2016.06,1702.128,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Metal Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF2CC7CA,2016.09,1784.602,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Metal Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF2CC7CA,2016.12,1766.335,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Metal Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF2CC7CA,2017.03,1768.032,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Metal Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF2CC7CA,2017.06,1936.265,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Metal Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF2CC7CA,2017.09,2038.021,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Metal Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF2CC7CA,2017.12,1987.54,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Metal Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF2CC7CA,2018.03,1816.268,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Metal Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF2CC7CA,2018.06,2080.705,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Metal Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF2CC7CA,2018.09,2145.688,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Metal Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF2CC7CA,2018.12,2085.692,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Metal Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF2CC7CA,2019.03,1958.298,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Metal Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF2CC7CA,2019.06,2048.732,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Metal Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF2CC7CA,2019.09,2216.678,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Metal Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF2CC7CA,2019.12,2150.435,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Metal Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF2CC7CA,2020.03,1897.007,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Metal Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF2CC7CA,2020.06,1647.704,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Metal Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF2CC7CA,2020.09,2117.053,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Metal Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF2CC7CA,2020.12,2120.102,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Metal Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF2CC7CA,2021.03,2044.379,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Metal Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF2CC7CA,2021.06,2412.654,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Metal Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF2CC7CA,2021.09,2306.766,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Metal Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF2CC7CA,2021.12,2881.908,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Metal Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF2CC7CA,2022.03,2713.278,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Metal Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF2CC7CA,2022.06,2795.213,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Metal Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF2CC7CA,2022.09,2944.636,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Metal Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF2CC8CA,2016.06,1787.061,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,"Transport Equipment, Machinery and Equipment Manufacturing",Current prices,Unadjusted,
BDCQ.SF2CC8CA,2016.09,1839.21,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,"Transport Equipment, Machinery and Equipment Manufacturing",Current prices,Unadjusted,
BDCQ.SF2CC8CA,2016.12,1849.275,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,"Transport Equipment, Machinery and Equipment Manufacturing",Current prices,Unadjusted,
BDCQ.SF2CC8CA,2017.03,1677.352,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,"Transport Equipment, Machinery and Equipment Manufacturing",Current prices,Unadjusted,
BDCQ.SF2CC8CA,2017.06,1948.902,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,"Transport Equipment, Machinery and Equipment Manufacturing",Current prices,Unadjusted,
BDCQ.SF2CC8CA,2017.09,1913.476,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,"Transport Equipment, Machinery and Equipment Manufacturing",Current prices,Unadjusted,
BDCQ.SF2CC8CA,2017.12,1852.28,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,"Transport Equipment, Machinery and Equipment Manufacturing",Current prices,Unadjusted,
BDCQ.SF2CC8CA,2018.03,1921.177,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,"Transport Equipment, Machinery and Equipment Manufacturing",Current prices,Unadjusted,
BDCQ.SF2CC8CA,2018.06,2091.218,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,"Transport Equipment, Machinery and Equipment Manufacturing",Current prices,Unadjusted,
BDCQ.SF2CC8CA,2018.09,2092.797,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,"Transport Equipment, Machinery and Equipment Manufacturing",Current prices,Unadjusted,
BDCQ.SF2CC8CA,2018.12,2062.36,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,"Transport Equipment, Machinery and Equipment Manufacturing",Current prices,Unadjusted,
BDCQ.SF2CC8CA,2019.03,1912.82,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,"Transport Equipment, Machinery and Equipment Manufacturing",Current prices,Unadjusted,
BDCQ.SF2CC8CA,2019.06,1999.069,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,"Transport Equipment, Machinery and Equipment Manufacturing",Current prices,Unadjusted,
BDCQ.SF2CC8CA,2019.09,2323.305,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,"Transport Equipment, Machinery and Equipment Manufacturing",Current prices,Unadjusted,
BDCQ.SF2CC8CA,2019.12,2210.718,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,"Transport Equipment, Machinery and Equipment Manufacturing",Current prices,Unadjusted,
BDCQ.SF2CC8CA,2020.03,1877.293,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,"Transport Equipment, Machinery and Equipment Manufacturing",Current prices,Unadjusted,
BDCQ.SF2CC8CA,2020.06,1673.858,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,"Transport Equipment, Machinery and Equipment Manufacturing",Current prices,Unadjusted,
BDCQ.SF2CC8CA,2020.09,2064.17,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,"Transport Equipment, Machinery and Equipment Manufacturing",Current prices,Unadjusted,
BDCQ.SF2CC8CA,2020.12,1972.962,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,"Transport Equipment, Machinery and Equipment Manufacturing",Current prices,Unadjusted,
BDCQ.SF2CC8CA,2021.03,1964.984,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,"Transport Equipment, Machinery and Equipment Manufacturing",Current prices,Unadjusted,
BDCQ.SF2CC8CA,2021.06,2221.949,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,"Transport Equipment, Machinery and Equipment Manufacturing",Current prices,Unadjusted,
BDCQ.SF2CC8CA,2021.09,2255.924,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,"Transport Equipment, Machinery and Equipment Manufacturing",Current prices,Unadjusted,
BDCQ.SF2CC8CA,2021.12,2459.626,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,"Transport Equipment, Machinery and Equipment Manufacturing",Current prices,Unadjusted,
BDCQ.SF2CC8CA,2022.03,2285.257,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,"Transport Equipment, Machinery and Equipment Manufacturing",Current prices,Unadjusted,
BDCQ.SF2CC8CA,2022.06,2567.827,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,"Transport Equipment, Machinery and Equipment Manufacturing",Current prices,Unadjusted,
BDCQ.SF2CC8CA,2022.09,2736.963,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,"Transport Equipment, Machinery and Equipment Manufacturing",Current prices,Unadjusted,
BDCQ.SF2CC9CA,2016.06,321.875,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Furniture and Other Manufacturing,Current prices,Unadjusted,
BDCQ.SF2CC9CA,2016.09,330.216,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Furniture and Other Manufacturing,Current prices,Unadjusted,
BDCQ.SF2CC9CA,2016.12,345.896,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Furniture and Other Manufacturing,Current prices,Unadjusted,
BDCQ.SF2CC9CA,2017.03,314.921,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Furniture and Other Manufacturing,Current prices,Unadjusted,
BDCQ.SF2CC9CA,2017.06,310.766,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Furniture and Other Manufacturing,Current prices,Unadjusted,
BDCQ.SF2CC9CA,2017.09,316.348,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Furniture and Other Manufacturing,Current prices,Unadjusted,
BDCQ.SF2CC9CA,2017.12,342.618,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Furniture and Other Manufacturing,Current prices,Unadjusted,
